space	chr	prev_start	prev_end	prev_checksum	start	end	checksum	type
query	chr1H	24003600	24131296	e8550d48e1ff2d69b9102ce640eb02fd	24071453	24074725	2839de08f2d791934d88628d512b01cf	NESTED_IN_PREV
query	chr1H	24146693	24183605	35ab3431faebfd603066ac8ae815cb8b	24182896	24191689	d859bd9e2df3a9b9a0340699012b2bc0	PARTIAL
query	chr1H	24182896	24191689	d859bd9e2df3a9b9a0340699012b2bc0	24185072	24233647	24745ab73b649bafaa0fd7b350f02a22	PARTIAL
query	chr1H	24185072	24233647	24745ab73b649bafaa0fd7b350f02a22	24191690	24192741	6263e4bfa87ea3f8c24e7c87c5b39b10	NESTED_IN_PREV
query	chr1H	24242801	24439764	e9dd30bc4ec035700ee0743c3c81cc25	24284043	24285470	e53896f4966b1cbf8497319906222e50	NESTED_IN_PREV
query	chr1H	24395064	24499151	2a9723708341814f1188e60e51919958	24420071	24421058	89a47684d6b078c252f1e74307778f44	NESTED_IN_PREV
query	chr1H	24442161	24585815	a0ebc9c4b26990c0179a3beee6fcb487	24500140	24529373	9514e6d656111e341f940e2668990f51	NESTED_IN_PREV
query	chr1H	24529373	24636558	e09d34580e85e1f41175a8c5a28cac42	24557481	24558894	89db94256b82721929b53010765d8b6f	NESTED_IN_PREV
query	chr1H	24587560	24639892	a054e7d21efe6357a1107a1d94537df1	24637973	24695045	5f11b0c3fdd6c909f862fa6747611105	PARTIAL
query	chr1H	24637973	24695045	5f11b0c3fdd6c909f862fa6747611105	24646915	24648327	80d1cbf3ff563a0662787396ef84e47e	NESTED_IN_PREV
query	chr1H	24833749	24989668	0ea3f23b6535bb8d37f71284fd6acbf6	24895166	24900538	c5b8389238d22c2523d79dacb5692b11	NESTED_IN_PREV
query	chr1H	25110228	25383848	bb8f7978d2683218a07b9175223f9e64	25159896	25161361	1ad50b38a15dbb482400736d8b86b709	NESTED_IN_PREV
query	chr1H	25392166	25435809	1e77fe2f998f57fb987e14c8f6537bbc	25415711	25418106	1bfa53684761acde3020a90a4010e922	NESTED_IN_PREV
query	chr1H	25662544	25910592	07a0070f332c99d2cfca085c7e100887	25688096	25688987	d00e7b43bf4f8ab4fcd494c4ed1f52a1	NESTED_IN_PREV
query	chr1H	25914799	25960577	39f451c3e98d9945602debf9716d7783	25935211	25939416	803a64cd88367fbfb0fab7c23bccee86	NESTED_IN_PREV
query	chr1H	25961156	25968208	3c281a6fc8ee41349e6e3c71564f58a5	25962841	25965527	d0847920c485c14c34a500c79a7be9e6	NESTED_IN_PREV
query	chr1H	27163891	27411702	c92f71f41fe6a1deba41fb2b7b39fe58	27289606	27290286	dcbe65ad842a2509bebb99ea16223f65	NESTED_IN_PREV
query	chr1H	28614429	28692520	34f97afb22fa0444eebe7053763bc61b	28616548	28625135	c3529fe1e08044a1052f3fc086924e75	NESTED_IN_PREV
query	chr1H	28692520	28782792	33edeb8a37c884e5927d4e04d0e43462	28776846	28780689	6d85164a10e3cce79455be837fc5a215	NESTED_IN_PREV
query	chr1H	28780690	28793192	4904c114e69106fec200f98db24349c0	28782793	28791824	da6f5a828adc8183521d0cef685bb268	NESTED_IN_PREV
query	chr1H	28823314	29045830	ba5124dab187c43beb54807508121d01	28863276	28863941	52b4dceeedfccb1fa056d9d3d0fb22f5	NESTED_IN_PREV
query	chr1H	29472609	29582714	7dde68104834111959c3b5dd553852bc	29477117	29479537	7cc303b0a7c583c293e2b265c04218d5	NESTED_IN_PREV
query	chr1H	29865383	29891206	60d7798d5e9d5882fc72036a27e0ecef	29883924	29888675	e14b4160838beddde61a5d66a8067341	NESTED_IN_PREV
query	chr1H	30244453	30333937	1a0345bc45297edb8bad5debe69f1581	30244870	30263083	a2f4bb7e45cfbe6b76844720e04f9a76	NESTED_IN_PREV
query	chr1H	30244870	30263083	a2f4bb7e45cfbe6b76844720e04f9a76	30248068	30249089	b5159119b0123908cb50fccbd1a690d8	NESTED_IN_PREV
query	chr1H	30267897	30378129	90b43a3659be52b21c1ceb6e5b275aa8	30333938	30339636	c42419bfc7f8441ad3ad51bc4400af5d	NESTED_IN_PREV
query	chr1H	30339637	30395483	0ff2d509be10ce2bee2c0ad214af888d	30378904	30419007	2a2461810bfbad6cd1a0abc4e3fad37c	PARTIAL
query	chr1H	30378904	30419007	2a2461810bfbad6cd1a0abc4e3fad37c	30384788	30385545	496b5e92cb925dffeb4f9923a456574e	NESTED_IN_PREV
query	chr1H	30402169	30443171	521377451bdbf2e03e61749f87323f82	30419801	30427859	7221bab1680972862db4a497f10a922c	NESTED_IN_PREV
query	chr1H	30429055	30708541	f79d7d67c3232aedb8c4276eee849b49	30436117	30436298	d64bfa48dd28a523ffd82eb5405af4eb	NESTED_IN_PREV
query	chr1H	30503077	30505926	d87eb99186307b706745c83f004d9291	30504540	30507672	d9452ee925f4212905eea7f495a29f01	PARTIAL
query	chr1H	30504540	30507672	d9452ee925f4212905eea7f495a29f01	30505927	30547190	ce2d45599c942ae5f83f679efe8a2a12	PARTIAL
query	chr1H	30505927	30547190	ce2d45599c942ae5f83f679efe8a2a12	30518047	30518884	d5914db64b044a570503ec01c3e0dd07	NESTED_IN_PREV
query	chr1H	30566394	30935950	854a148cb2291a68b7af548610c0d22c	30645402	30648287	da0706bcbe1e47f799bc0a316dc73308	NESTED_IN_PREV
query	chr1H	30720071	30837432	249a2e2a3648f47ac8e38d15a9c4a842	30758558	30759331	2751e694be85943819064049bc8cc9e9	NESTED_IN_PREV
query	chr1H	30894470	30941439	7a3e00e9724d74356b41ef3dde5f0028	30936973	31072653	eac71a65150e898118180594d04ba301	PARTIAL
query	chr1H	30936973	31072653	eac71a65150e898118180594d04ba301	30950028	30965724	2a72eed2591d1ed4e92cf0b1ab080b99	NESTED_IN_PREV
query	chr1H	30967013	31303885	158e86922ff8a4dbb7b8122f7e495044	31073412	31115289	0a8d1453a9fc2bf105e0cace988c233d	NESTED_IN_PREV
query	chr1H	31073412	31115289	0a8d1453a9fc2bf105e0cace988c233d	31088973	31094112	cddd4bc1e9578c614773c8af525c7009	NESTED_IN_PREV
query	chr1H	31226528	31326481	2aa654b33b3e3db1c9602fc8c9ee0589	31285122	31285895	5b112152377f69b9966f1fd065c643d8	NESTED_IN_PREV
query	chr1H	31318196	31337452	06a11f5941f3268a60ff8523fa51d201	31322085	31323977	96efec3bff56ee34d55f8a49e874964f	NESTED_IN_PREV
query	chr1H	31339934	31361725	3c7687b125b5670888091ca83893e3c0	31346148	31347435	730692fef81022b963c250bc2a0466e0	NESTED_IN_PREV
query	chr1H	31363492	31517653	133fbbf69bf9063a08429c96f6082741	31395462	31398171	eb87a78dd3e36351c89822a31b11686e	NESTED_IN_PREV
query	chr1H	31610805	31805342	de4c1c0c6029f555574bb109b1c706a2	31614586	31616414	560afb4976560d62afe34e1106133566	NESTED_IN_PREV
query	chr1H	31813369	31941351	af5dcbc15ea967299762a9373513204e	31861414	31866909	0ce916056bb4b5fd83cb09a6a79b20ca	NESTED_IN_PREV
query	chr1H	31943935	32005707	1005b6ad6d6ae514e2d60c41f2b22c5e	31988995	31990086	bff430a33b46a44e829ebcf2fb1c5f86	NESTED_IN_PREV
query	chr1H	32006944	32201243	32eca1e2bbe29855eec6bfb355c88b95	32184246	32185482	d06deceef04b8e6b0706f34281457456	NESTED_IN_PREV
query	chr1H	32204865	32214818	fa26e90ad7d57d83cb9c6f3f1bed969b	32207541	32211971	3eb9ff9b2cbbb0350bb0e4974782270d	NESTED_IN_PREV
query	chr1H	32282516	32354926	ab3e2adf91f5ea25b050549aa87f1376	32321788	32324370	420a36fefadd438db4ef6cd0a0845a7f	NESTED_IN_PREV
query	chr1H	32357510	32709961	e35a69f6bac038a05770fa2731db1ae6	32386147	32387382	ddabd3e91ef1ed5886f1bb2f0ff22a76	NESTED_IN_PREV
query	chr1H	32732805	32865304	61eb36c45fa01c5ffde26e22783b9168	32735389	32737971	c309aba729cf579244ca47b8a0ab6b10	NESTED_IN_PREV
query	chr1H	32870804	33041374	68a3a773ddfbab32c3df1a78df755855	32872733	32874143	b055de3d59ae45cc80f1268c1513f7a1	NESTED_IN_PREV
query	chr1H	33044365	33046819	ef8142c7fcbc08196c4bde98b132d7ea	33045577	33048566	db34ef9b2bcef7c9050137e7fa4c139d	PARTIAL
query	chr1H	33049414	33058685	e773b21b33f522d6e5caa04afaf0bdac	33051017	33052777	201f078a35e5824b6d513794b639253f	NESTED_IN_PREV
query	chr1H	33062881	33065240	1a90b4fbfc1385b090b9608c70dcde2d	33064419	33185005	28fd0618bcc11acfc44074b6f2e37111	PARTIAL
query	chr1H	33064419	33185005	28fd0618bcc11acfc44074b6f2e37111	33065241	33066336	61d5191c84d63e4af7c7602464e39d72	NESTED_IN_PREV
query	chr1H	33189236	33191529	baf8712d0e2237164eed6e779e133711	33189853	33245210	a73d4901cc8b0e5b2d508cb64cfb4b32	PARTIAL
query	chr1H	33189853	33245210	a73d4901cc8b0e5b2d508cb64cfb4b32	33192196	33194082	7ca62c582b17ae2da105db5a85243877	NESTED_IN_PREV
query	chr1H	33199246	33245210	1ca1ad2cf500c8a27dc2a773e11c8ece	33199246	33282870	9806ee9a6085b2b270b9a3ef57ce3710	NESTED_PREV_IN_CURR
query	chr1H	34008367	34098141	66b9e920e2d6529eec88c83ac0be1589	34074478	34088483	3560a15ef18b9210b196f3aef4ab3b89	NESTED_IN_PREV
query	chr1H	34090801	34194212	f9825446055ed5a0d7862317fcfe7094	34099830	34118966	7efdcb27f7177774ec1875083e72388d	NESTED_IN_PREV
query	chr1H	34141019	34160292	1001f08c1287c4fcd85ccf61ea31a35f	34154254	34154760	ee522dbf08a0906757b62517b743fd47	NESTED_IN_PREV
query	chr1H	34161665	34210521	5328a393bd816544050e97546f3cee39	34165424	34166963	0703ce8d9b6a93c06e1185cb1dc07416	NESTED_IN_PREV
query	chr1H	34166964	34280207	bde2ce6309416e185200ca9eb7c65aa4	34194213	34216738	7b3030bca5ef0c7808acda2ac7a4d894	NESTED_IN_PREV
query	chr1H	34194213	34216738	7b3030bca5ef0c7808acda2ac7a4d894	34211450	34536548	aab6aaf722dec40349c402466433c0ae	PARTIAL
query	chr1H	34211450	34536548	aab6aaf722dec40349c402466433c0ae	34219719	34223050	c0cf59694bd8ceba5cf6bd15884cb4df	NESTED_IN_PREV
query	chr1H	34579130	34613759	3d1f0ef7bed6bd20542b0e81e01aef48	34601640	34603224	f24b091065d37d91fa543a1229654e92	NESTED_IN_PREV
query	chr1H	34614288	34636455	6829308760c2ed0a4d021b11a443fbb8	34631126	34632813	df5a1fcde2ec9aac7af71e6c83dd86c6	NESTED_IN_PREV
query	chr1H	34636987	34733685	937373ee35c2b937a704a42e4f1a4527	34646473	34650531	c31e502c7969b21634a46f9cd8c7d229	NESTED_IN_PREV
query	chr1H	34714072	35292305	87b9724fd5948a720489e226f98ed0bc	34734460	34770646	5be58ffe7d732e2463f087139420fd81	NESTED_IN_PREV
query	chr1H	34734460	34770646	5be58ffe7d732e2463f087139420fd81	34742925	34743852	2c76b271a19749c81c1996c1339ae771	NESTED_IN_PREV
query	chr1H	35064946	35113560	d9f18757090b3c1b9fc2e3e85a45e72a	35075350	35083540	a87223dcc1337315184ea6db534ef9b6	NESTED_IN_PREV
query	chr1H	35113561	35117560	ea133fb729b059f84101a3648b4bd88b	35117333	35117932	04f0e757aa04cbde8da374b1b80ccd66	PARTIAL
query	chr1H	35117333	35117932	04f0e757aa04cbde8da374b1b80ccd66	35117561	35314029	fdd5b467a9944426c0660a15f2f5394f	PARTIAL
query	chr1H	35117561	35314029	fdd5b467a9944426c0660a15f2f5394f	35152576	35153103	b2017fd7ae063d9db1a43e7c1ceeaa05	NESTED_IN_PREV
query	chr1H	36090115	36245463	3a72bbb511fde21deb26107f7c72ee81	36091875	36094191	588d281dafa71b9a2e3abe4db1e3dbdd	NESTED_IN_PREV
query	chr1H	36246112	36395615	c941930cb7146e2cfe3b54006c12921d	36364777	36368938	b937e0e933ba3bbac78b37c9930b0164	NESTED_IN_PREV
query	chr1H	36776304	36832020	4ebb099c0ebde8eb553da9f3dfc12551	36791412	36792061	455eec1b45da843bd90cadc8126d4706	NESTED_IN_PREV
query	chr1H	36913000	37029956	8b1c75ff61c9d4b2a80bc41a1e523a9b	37009697	37013289	a887465c5e273c7254c906a4d072f511	NESTED_IN_PREV
query	chr1H	37116132	37268588	476c256534555b5019076069fd19582e	37154867	37155388	898c35f163caf831d8f0c00876dca387	NESTED_IN_PREV
query	chr1H	37545561	38537535	28c36a5f771cc636fad4c7a962775798	37729805	37732245	0324772034888e075b85f8b24de8e662	NESTED_IN_PREV
query	chr1H	38673971	39409147	3fe0ca7fe49bca342c37c8f60b934145	39358714	39364485	b433e915b332e05b9c09fb15481142e9	NESTED_IN_PREV
query	chr1H	39436177	39446940	1a830cc634b568e848f26378db77add4	39437514	39455362	2e81470f7751b0663befadc491b3bb02	PARTIAL
query	chr1H	39437514	39455362	2e81470f7751b0663befadc491b3bb02	39446941	39522626	0833e51e52c7fd6b729d5e3b5166012b	PARTIAL
query	chr1H	39446941	39522626	0833e51e52c7fd6b729d5e3b5166012b	39490950	39495150	c9ed5496a7d92c05d3ecbfa55799597e	NESTED_IN_PREV
query	chr1H	40368156	40379011	084bfb849708c18ddf2ae0bf0b9a845f	40375555	40376244	fddab93a72020391c96101bf34c4cad6	NESTED_IN_PREV
query	chr1H	40547899	40655815	6257b1cb0e6ce8388383bc42a924bcea	40639645	40640515	0e24b7f39fe8913fe694bd348b9125e8	NESTED_IN_PREV
query	chr1H	40659489	40848964	3a9feea79d21882f9d00346fd67049a3	40774560	40776842	02df5797904f5098d6d61321fbfccdc9	NESTED_IN_PREV
query	chr1H	40874028	41041386	f7db63da0d5de79f186a42d7c75e17d9	41013204	41022362	0478da2331ef7c9d394b809f36f11011	NESTED_IN_PREV
query	chr1H	41122316	41396150	1ecd8ac017f0b281fb123ffeb1962645	41245388	41250889	91c43a113fc4ac84d31a353e886f2221	NESTED_IN_PREV
query	chr1H	41660455	41758994	71be6ff5aeaed0467cba001f53141954	41679454	41681062	760f760d5c1f3c19015dd52c789dc5ef	NESTED_IN_PREV
query	chr1H	41873733	41989224	dca4ae1a7555e4f8ab58e59e7add9041	41982843	41987010	46bfbb31077529fd6720a517f76d61d8	NESTED_IN_PREV
query	chr1H	41993950	42449949	22e1b9b9f88c2fa42f7f40752d574a61	42018006	42018559	f55fea47c8e661e6d2bc4203808eb7b9	NESTED_IN_PREV
query	chr1H	42040301	42642418	9d81f38eb45231fc63f304d02a75d016	42052220	42054432	025d432d3e0123367f38be488227e879	NESTED_IN_PREV
query	chr1H	42451400	42830747	c8c018705ac3e2f17b15c12fbdfe90af	42479190	42481691	3da83aaeeb3567f938535fdbed419a2b	NESTED_IN_PREV
query	chr1H	42658088	43193709	fb56278ef991547f02d8954488b99409	42735641	42736796	3d3248fd3ed7685bd14b4520b7bf0711	NESTED_IN_PREV
query	chr1H	42846504	42850369	f97eed33cc446109c797b410c13b4f6e	42848597	43036361	c7eb8713f3a7a14ee186edb0ddd20c5c	PARTIAL
query	chr1H	42848597	43036361	c7eb8713f3a7a14ee186edb0ddd20c5c	42965871	42970595	d4f0b43d3e95b12b61817b03a5556265	NESTED_IN_PREV
query	chr1H	43152672	43334401	c7a6749cc0ddf5ab7fbf794d9ed1bffb	43194415	43231789	a8db3f080c03e5106142e5c9e39bcfcf	NESTED_IN_PREV
query	chr1H	43250342	43499305	477692284aaa9b842bd7d606f2ecbe5c	43336172	43402756	dbeeb3b1c00d6728659c77876b442cc0	NESTED_IN_PREV
query	chr1H	43410442	43685830	e0428d205bfa4469f76b2dbd536007af	43438395	43439844	79c21347ec5b1147005b7a4c3e6e3f23	NESTED_IN_PREV
query	chr1H	43554553	43822647	9ddc6aecb014ac2ff83d4763692789a6	43691014	43722431	18f74247adc75eb2eb1c498d2b5c6a33	NESTED_IN_PREV
query	chr1H	43732863	43908807	ff17a3e95a7aa6934a57b61ee8852d01	43813311	43815323	4e1dbb6291da9f2b53cee9c1834662b9	NESTED_IN_PREV
query	chr1H	43908808	43917502	6844567febdadb8191f2a1c9825339d1	43913217	44030585	22c65b2848339dde95307216a2057ec3	PARTIAL
query	chr1H	43913217	44030585	22c65b2848339dde95307216a2057ec3	43917503	44266350	204e262abd052982be55506a5fc2ed70	PARTIAL
query	chr1H	43917503	44266350	204e262abd052982be55506a5fc2ed70	43922693	43927166	8a8c484f8a732b51c199caa7c1b62290	NESTED_IN_PREV
query	chr1H	44032249	44177333	a29ac326d502592002ae697d37bf15a1	44055733	44058234	4f983cd249e54a83af75df3db5c227d0	NESTED_IN_PREV
query	chr1H	44177388	44229749	7ef8d456c29c040a4b0889fb9df96c41	44178212	44179981	3bcd970cc3087e21a9c1b0bc3a6a229d	NESTED_IN_PREV
query	chr1H	44178212	44179981	3bcd970cc3087e21a9c1b0bc3a6a229d	44179867	44212518	3cd2db3a2bc51010609c1e46bd47166b	PARTIAL
query	chr1H	44212519	44494563	4195e5e56424c2be121554380ab4408d	44242386	44639044	d8c782d419ac740e1841c23676545586	PARTIAL
query	chr1H	44242386	44639044	d8c782d419ac740e1841c23676545586	44246548	44247852	125819089b0df2baa205eb7d5894355e	NESTED_IN_PREV
query	chr1H	44267119	44602507	68bb1bba33da26379cb95e81c3fed99e	44495458	44526223	432ea4421b717a7d7c5b5374b07acc64	NESTED_IN_PREV
query	chr1H	44604305	44650854	c4ca1eae65ade98d74128a21ceeca15b	44639045	44646404	6ec52898f1245448840fe741309c7b34	NESTED_IN_PREV
query	chr1H	44646405	45120999	19358b68c9887ebe75abc3ab4ac8839a	44650855	44706689	e3585e0f9d962d046dd8950a707746e1	NESTED_IN_PREV
query	chr1H	44973667	45212382	aac4fa254922d42f4c89650057b120d7	45107147	45107914	120c0085b063e3febea99a7956910047	NESTED_IN_PREV
query	chr1H	45637997	46104484	9b32361c31312d18997ee0e472ff97b3	45761216	45768906	e45b24357f686881f660398d6b5496d6	NESTED_IN_PREV
query	chr1H	46125693	46178378	8c47e677b7e759cdc9e5d59bf8e6e2ad	46140193	46143424	3d9c4c7e36bda8f25cc1916af2c49d7b	NESTED_IN_PREV
query	chr1H	46423611	46582914	77d2609be878eb2c04173f5bdc9b589c	46499097	46504453	99b59be24a4fedd91e8416738256b921	NESTED_IN_PREV
query	chr1H	46608507	46769581	35639cc7f278e24c9b7a631683839222	46621794	46623456	5ecaef6b141ba8fa50c75280091751bb	NESTED_IN_PREV
query	chr1H	46873493	47595496	399b0c3e77aa53c02ee2498600c8a1c4	46961442	46981067	ac82a3dab48689a8be5865cb529881de	NESTED_IN_PREV
query	chr1H	47678171	47909919	a9e3365e7130387eeab02cbd117f18f5	47712371	47714600	493e6fb6b04aa43032512c5662002e4d	NESTED_IN_PREV
query	chr1H	47969986	48062775	7734e9e75303009421b67cf007dfea60	48056619	48068001	fcfa6ae657f8f2f40c144cac2d1cfb68	PARTIAL
query	chr1H	48056619	48068001	fcfa6ae657f8f2f40c144cac2d1cfb68	48064303	48155847	41a6edd8b0f41510920b19019e54c518	PARTIAL
query	chr1H	48261851	48397374	dfc4cf36a22b93db0af673013acd117f	48263674	48264378	f1a384fe4c316906198cd61a1c0e3046	NESTED_IN_PREV
query	chr1H	48443979	48965668	6848cf80ad4f677caba6bc513128df40	48567295	48619985	cab820a4a8aecdb9909fc99fcef3401d	NESTED_IN_PREV
query	chr1H	48621359	48741736	72414104f7755cef7798c36d62d07073	48621969	48623341	649da930e080798e1f03ed2398df3a15	NESTED_IN_PREV
query	chr1H	48741082	48744577	a00f17edf2828574a786d2e282d6b1bd	48741737	48759415	30c3c0a93418afd0380e817f54fe9c02	PARTIAL
query	chr1H	48764570	48942488	293dfd839af866bbee438b3f4232f85c	48922496	48925024	4b56e7d3f4ef736c02da09e6bbf25222	NESTED_IN_PREV
query	chr1H	48956911	49238647	d206c1a2bc9f9926939582449f36a382	48999846	49188483	acf855a0fec07b61a1a120cc77ae44d1	NESTED_IN_PREV
query	chr1H	48999846	49188483	acf855a0fec07b61a1a120cc77ae44d1	49150386	49232933	6080c1a64d86e46f51865c314b3df531	PARTIAL
query	chr1H	49150386	49232933	6080c1a64d86e46f51865c314b3df531	49192630	49264090	a8334c8e7c2149b34b24a4cf1a8831bb	PARTIAL
query	chr1H	49192630	49264090	a8334c8e7c2149b34b24a4cf1a8831bb	49218630	49221460	15c1cbc17eb1170f48e3f2a9b74ceaaa	NESTED_IN_PREV
query	chr1H	49274120	49352061	88ebca2d487a0661623501333c5da71a	49299715	49311454	41211c1a593ea73da7a407a1a6092cf7	NESTED_IN_PREV
query	chr1H	49356824	49702022	20d600721a290a354bd6c95e62de9ff5	49656326	49677771	8ba3b5b761530265028adef2c6b07376	NESTED_IN_PREV
query	chr1H	49944905	50355585	19049c388f1f3e7435f0c4328c319a6d	50190994	50201693	d31f37b18465474d75075a9b3f9b1566	NESTED_IN_PREV
query	chr1H	50369069	50545589	824bc31c4eef7a426ef76751af311401	50439257	50444497	86ed0d3357d04be73e5a91203a2ed2a5	NESTED_IN_PREV
query	chr1H	50566276	50710384	d3d9742b37d32683bbd47a2adcf0db9f	50591119	50595560	5e295b3e080067d4e0b0ffa9dbdec874	NESTED_IN_PREV
query	chr1H	51150065	51199062	1d27d343bc1b1ded1ee5f5d4437359f7	51174515	51175288	52ff0b89314917312740ae7b7218f62c	NESTED_IN_PREV
query	chr1H	51199727	51369770	38661e6b69ca325ddb77477f396da185	51280240	51282513	2494daf6ddf5d86a47e1a856c1d38596	NESTED_IN_PREV
query	chr1H	51400220	51672155	a8a83e6d1697a753918c95e7f439004a	51409702	51410475	1eb080ad715d025c9bc3449547071b57	NESTED_IN_PREV
query	chr1H	51673347	51691883	06b8006e90b53e0b4aa05e8bc8ce7409	51677228	51678544	d5a208db7a8d68f3568a39bf6e9406e9	NESTED_IN_PREV
query	chr1H	51696375	52162966	f8ea506a33cc5ddf8f8e791e9d20a933	51781446	51806988	02e91ee0a5bd7c82c6e975e2b1be3b7c	NESTED_IN_PREV
query	chr1H	56360853	56559324	83bbce00ac21329b47c645033b07304c	56448420	56452194	aa1812bb9f2dfaa3ae96e095f1c86dc0	NESTED_IN_PREV
query	chr1H	56592542	57211007	3500a8035c3ca5a99ed66396393cd70e	56750812	56752002	4c5e82cc05b6552eec5e55477a8b1e37	NESTED_IN_PREV
query	chr1H	57218918	57506087	64af4f59bf8cf47982ea8fe6e2fff695	57366540	57367199	42fe3c10ab74500391c8ee1d3b286860	NESTED_IN_PREV
query	chr1H	57510029	58017593	b7d1b60bb03f4b5f637d4ba5a9fada2b	57916472	57922446	1a704703b27f9a25648dcedbd55302ab	NESTED_IN_PREV
query	chr1H	58022098	58431836	f89a37bd1c36b9b805a871f76b73c34e	58104283	58106283	dbbfd3b6275f394e50e7ef47018d2b92	NESTED_IN_PREV
query	chr1H	58280873	61408964	d879597927b7eafd716b5be321ffb503	58299924	58304156	3c7ae7a70d4610dfd609034fc0d9d105	NESTED_IN_PREV
query	chr1H	58923899	59121337	764e30dae92516d823da3df7cc4d1052	58927607	58932110	24e53590381884b1d5919b983d19736f	NESTED_IN_PREV
query	chr1H	59228301	59513013	e8f764e8c43879e04ddf4890d8484f72	59370850	59372164	1edbef8ee5f233673a62af3d54b860eb	NESTED_IN_PREV
query	chr1H	59585247	59658365	4e3cc6db7066e063c74ee562853ce4b6	59600559	59601599	c04393bcd4d68224dbb0152062f35ad6	NESTED_IN_PREV
query	chr1H	59658366	59678553	8410e7527ed319cf3718728f0d61e3a0	59658690	59660257	1d8262a9467c65c71c8155e7b9a81679	NESTED_IN_PREV
query	chr1H	59728335	59947234	2b4900a619e0e177387f269fa53ca3ee	59802873	59804002	8f02bf510bf355d9be4edebe475a3541	NESTED_IN_PREV
query	chr1H	59986661	60158394	1ee2e083ce629349059dfe96aff137db	60032024	60033411	a7780c4c43248311080f006853383d14	NESTED_IN_PREV
query	chr1H	60398630	60483529	9b3a81c692eb3053a6d568466831025e	60423720	60424529	32bf63710892b767b2dd89699a977d8f	NESTED_IN_PREV
query	chr1H	60483530	60591379	1e12f21f2ee32d9bbd2e6701bf00f109	60495258	60495947	7121071bfa7ccaeec06f8227aedf113b	NESTED_IN_PREV
query	chr1H	60605073	60726870	89d891e891104ee8715c0181e920bb53	60618316	60620512	4518a89b0c2f18d787aff5af8fd748c4	NESTED_IN_PREV
query	chr1H	60770366	60881221	9c79d28b5314718de79a9e361a9e58ad	60857947	60861302	d8961b5c09767960e8f7cb92d769c752	NESTED_IN_PREV
query	chr1H	60881882	60907119	0df75dcf2784c69e135b2fbc7793fb15	60896033	60897372	db1703b5b97ee85706ac29dc2a5b59a0	NESTED_IN_PREV
query	chr1H	60990244	61392277	40aed5d2ee3bf4c6a980ee25b27d8c20	61069102	61070538	95da43f9906cfedbf688075514d86722	NESTED_IN_PREV
query	chr1H	61486531	61668371	28ff42213cdf02e16704d51b7f12f138	61502096	61503498	cc5a32eac220da232d2615a4f5563660	NESTED_IN_PREV
query	chr1H	61670373	61690617	c4270e743a5000bffc692bb8912c6d4c	61677321	61681065	e2639d61eb167124486734e931a5cc6a	NESTED_IN_PREV
query	chr1H	61804035	61864019	e4ad5b426657929f7d54ead3c8cda6a5	61848454	61852217	79dacdb5c28ba36a4171592e9b98cff5	NESTED_IN_PREV
query	chr1H	61875527	62879364	1e6289a44f9c12e8455cf4d848751989	61888223	61893687	967331cc09f625dbbf95d13a1616ec09	NESTED_IN_PREV
query	chr1H	63694560	63927365	8137f4303f31524ddaffe83946a29156	63913223	63914056	2c850f57b0fa2e7226e03ee5d194fe3a	NESTED_IN_PREV
query	chr1H	63929144	64815955	0dc1c93918f4aac5127fc52755875816	64050396	64051645	87843efc7ddb6e2e1e9c358e95212519	NESTED_IN_PREV
query	chr1H	65586192	65780307	556a318662d5eda22a9a0d53cfc6ff8a	65595819	65604104	3edab24e10f1e5355abd41623a64bafa	NESTED_IN_PREV
query	chr1H	65860514	68865099	2d6af949b61de7af2e1f2cdedadce080	67289081	67290305	16ec9b1baa05cf258d5fef0a4d5a379e	NESTED_IN_PREV
query	chr1H	68919000	69483810	7b0d35f458a6dc3dd96d3260cc46ff6d	69270972	69271544	c19df9326bce26159de61e5bb78e6540	NESTED_IN_PREV
query	chr1H	69497911	69758573	596e631ab979bd3fd1f072cde026e1e8	69510208	69512494	c17f58c0de19c41c9dd266d971c20a3c	NESTED_IN_PREV
query	chr1H	71707613	71887352	8ccdb40b8cc37e7e0102a0ee7dbd23db	71779768	71782064	85b10aa0b23b4ab158e4048c4f5d46b8	NESTED_IN_PREV
query	chr1H	72273475	73167734	2ed5d18e0fd835f9efd0319a91bd0cde	72451224	72454582	fa17cbf74eef34db1da3ad57326867ee	NESTED_IN_PREV
query	chr1H	73317626	73511746	5900195ef8069017107ee95aec7b57ad	73407346	73408013	4173f5dd5bec45ec9d47e267c0f868de	NESTED_IN_PREV
query	chr1H	73741806	75203778	07fd0cf90ecc6035f2a385f3cc531b8b	74009601	74010251	e3bec9936ea0f87489722cbbe842c942	NESTED_IN_PREV
query	chr1H	76218792	76275734	e8fe5c6fa06126f607da5231a4c664ee	76239169	76240759	ca898ec6e7c4d5129d8d5aee7fce9b81	NESTED_IN_PREV
query	chr1H	76613197	76688681	f0926792ac8f5d4a6497228a41673a4d	76657337	76658011	3b4f0e41953c1dc379c7acc0b55fcd3f	NESTED_IN_PREV
query	chr1H	77186794	77382913	13f19e6da2f0b79b5bf58846c0cb7b5a	77198798	77200280	e30a4c83290df998a52636e9ada5fc25	NESTED_IN_PREV
